Device,Mitigation,Fault,Area,Linac_Z,Position,MPS_Signal_Source_Location,Application_Card_Number,MPS_Crate,MPS_Channel_#1,Drawing_#
CSPH2-01,Linac,STATUS,L1B,365.060269,H201,LLRF Card,18,L2KA00-0608,8,N/A
CSPH2-02,Linac,STATUS,L1B,365.060269,H202,LLRF Card,18,L2KA00-0608,9,N/A
CSPH2-03,Linac,STATUS,L1B,365.060269,H203,LLRF Card,18,L2KA00-0608,10,N/A
CSPH2-04,Linac,STATUS,L1B,365.060269,H204,LLRF Card,18,L2KA00-0608,11,N/A
CSPH2-05,Linac,STATUS,L1B,365.060269,H205,LLRF Card,18,L2KA00-0608,12,N/A
CSPH2-06,Linac,STATUS,L1B,365.060269,H206,LLRF Card,18,L2KA00-0608,13,N/A
CSPH2-07,Linac,STATUS,L1B,365.060269,H207,LLRF Card,18,L2KA00-0608,14,N/A
CSPH2-08,Linac,STATUS,L1B,365.060269,H208,LLRF Card,18,L2KA00-0608,15,N/A
CSP05-00,Linac,STATUS,L2B,650.978976,0501,LLRF Card,41,L2KG01-2037,0,N/A
CSP05-01,Linac,STATUS,L2B,650.978976,0502,LLRF Card,41,L2KG01-2037,1,N/A
CSP05-02,Linac,STATUS,L2B,650.978976,0503,LLRF Card,41,L2KG01-2037,2,N/A
CSP05-03,Linac,STATUS,L2B,650.978976,0504,LLRF Card,41,L2KG01-2037,3,N/A
CSP05-04,Linac,STATUS,L2B,650.978976,0505,LLRF Card,41,L2KG01-2037,4,N/A
CSP05-05,Linac,STATUS,L2B,650.978976,0506,LLRF Card,41,L2KG01-2037,5,N/A
CSP05-06,Linac,STATUS,L2B,650.978976,0507,LLRF Card,41,L2KG01-2037,6,N/A
CSP05-07,Linac,STATUS,L2B,650.978976,0508,LLRF Card,41,L2KG01-2037,7,N/A
CSP06-00,Linac,STATUS,L2B,691.072119,0601,LLRF Card,41,L2KG01-2037,8,N/A
CSP06-01,Linac,STATUS,L2B,691.072119,0602,LLRF Card,41,L2KG01-2037,9,N/A
CSP06-02,Linac,STATUS,L2B,691.072119,0603,LLRF Card,41,L2KG01-2037,10,N/A
CSP06-03,Linac,STATUS,L2B,691.072119,0604,LLRF Card,41,L2KG01-2037,11,N/A
CSP06-04,Linac,STATUS,L2B,691.072119,0605,LLRF Card,41,L2KG01-2037,12,N/A
CSP06-05,Linac,STATUS,L2B,691.072119,0606,LLRF Card,41,L2KG01-2037,13,N/A
CSP06-06,Linac,STATUS,L2B,691.072119,0607,LLRF Card,41,L2KG01-2037,14,N/A
CSP06-07,Linac,STATUS,L2B,691.072119,0608,LLRF Card,41,L2KG01-2037,15,N/A
CSP07-00,Linac,STATUS,L2B,731.165262,0701,LLRF Card,40,L2KG01-2037,0,N/A
CSP07-01,Linac,STATUS,L2B,731.165262,0702,LLRF Card,40,L2KG01-2037,1,N/A
CSP07-02,Linac,STATUS,L2B,731.165262,0703,LLRF Card,40,L2KG01-2037,2,N/A
CSP07-03,Linac,STATUS,L2B,731.165262,0704,LLRF Card,40,L2KG01-2037,3,N/A
CSP07-04,Linac,STATUS,L2B,731.165262,0705,LLRF Card,40,L2KG01-2037,4,N/A
CSP07-05,Linac,STATUS,L2B,731.165262,0706,LLRF Card,40,L2KG01-2037,5,N/A
CSP07-06,Linac,STATUS,L2B,731.165262,0707,LLRF Card,40,L2KG01-2037,6,N/A
CSP07-07,Linac,STATUS,L2B,731.165262,0708,LLRF Card,40,L2KG01-2037,7,N/A
CSP08-00,Linac,STATUS,L2B,771.258406,0801,LLRF Card,40,L2KG01-2037,8,N/A
CSP08-01,Linac,STATUS,L2B,771.258406,0802,LLRF Card,40,L2KG01-2037,9,N/A
CSP08-02,Linac,STATUS,L2B,771.258406,0803,LLRF Card,40,L2KG01-2037,10,N/A
CSP08-03,Linac,STATUS,L2B,771.258406,0804,LLRF Card,40,L2KG01-2037,11,N/A
CSP08-04,Linac,STATUS,L2B,771.258406,0805,LLRF Card,40,L2KG01-2037,12,N/A
CSP08-05,Linac,STATUS,L2B,771.258406,0806,LLRF Card,40,L2KG01-2037,13,N/A
CSP08-06,Linac,STATUS,L2B,771.258406,0807,LLRF Card,40,L2KG01-2037,14,N/A
CSP08-07,Linac,STATUS,L2B,771.258406,0808,LLRF Card,40,L2KG01-2037,15,N/A
CSP09-00,Linac,STATUS,L2B,811.351549,0901,LLRF Card,67,L2KG03-6033,0,N/A
CSP09-01,Linac,STATUS,L2B,811.351549,0902,LLRF Card,67,L2KG03-6033,1,N/A
CSP09-02,Linac,STATUS,L2B,811.351549,0903,LLRF Card,67,L2KG03-6033,2,N/A
CSP09-03,Linac,STATUS,L2B,811.351549,0904,LLRF Card,67,L2KG03-6033,3,N/A
CSP09-04,Linac,STATUS,L2B,811.351549,0905,LLRF Card,67,L2KG03-6033,4,N/A
CSP09-05,Linac,STATUS,L2B,811.351549,0906,LLRF Card,67,L2KG03-6033,5,N/A
CSP09-06,Linac,STATUS,L2B,811.351549,0907,LLRF Card,67,L2KG03-6033,6,N/A
CSP09-07,Linac,STATUS,L2B,811.351549,0908,LLRF Card,67,L2KG03-6033,7,N/A
CSP10-00,Linac,STATUS,L2B,851.444692,1001,LLRF Card,67,L2KG03-6033,8,N/A
CSP10-01,Linac,STATUS,L2B,851.444692,1002,LLRF Card,67,L2KG03-6033,9,N/A
CSP10-02,Linac,STATUS,L2B,851.444692,1003,LLRF Card,67,L2KG03-6033,10,N/A
CSP10-03,Linac,STATUS,L2B,851.444692,1004,LLRF Card,67,L2KG03-6033,11,N/A
CSP10-04,Linac,STATUS,L2B,851.444692,1005,LLRF Card,67,L2KG03-6033,12,N/A
CSP10-05,Linac,STATUS,L2B,851.444692,1006,LLRF Card,67,L2KG03-6033,13,N/A
CSP10-06,Linac,STATUS,L2B,851.444692,1007,LLRF Card,67,L2KG03-6033,14,N/A
CSP10-07,Linac,STATUS,L2B,851.444692,1008,LLRF Card,67,L2KG03-6033,15,N/A
CSP11-00,Linac,STATUS,L2B,891.537835,1101,LLRF Card,84,L2KG04-2615,0,N/A
CSP11-01,Linac,STATUS,L2B,891.537835,1102,LLRF Card,84,L2KG04-2615,1,N/A
CSP11-02,Linac,STATUS,L2B,891.537835,1103,LLRF Card,84,L2KG04-2615,2,N/A
CSP11-03,Linac,STATUS,L2B,891.537835,1104,LLRF Card,84,L2KG04-2615,3,N/A
CSP11-04,Linac,STATUS,L2B,891.537835,1105,LLRF Card,84,L2KG04-2615,4,N/A
CSP11-05,Linac,STATUS,L2B,891.537835,1106,LLRF Card,84,L2KG04-2615,5,N/A
CSP11-06,Linac,STATUS,L2B,891.537835,1107,LLRF Card,84,L2KG04-2615,6,N/A
CSP11-07,Linac,STATUS,L2B,891.537835,1108,LLRF Card,84,L2KG04-2615,7,N/A
CSP12-00,Linac,STATUS,L2B,931.630978,1201,LLRF Card,84,L2KG04-2615,8,N/A
CSP12-01,Linac,STATUS,L2B,931.630978,1202,LLRF Card,84,L2KG04-2615,9,N/A
CSP12-02,Linac,STATUS,L2B,931.630978,1203,LLRF Card,84,L2KG04-2615,10,N/A
CSP12-03,Linac,STATUS,L2B,931.630978,1204,LLRF Card,84,L2KG04-2615,11,N/A
CSP12-04,Linac,STATUS,L2B,931.630978,1205,LLRF Card,84,L2KG04-2615,12,N/A
CSP12-05,Linac,STATUS,L2B,931.630978,1206,LLRF Card,84,L2KG04-2615,13,N/A
CSP12-06,Linac,STATUS,L2B,931.630978,1207,LLRF Card,84,L2KG04-2615,14,N/A
CSP12-07,Linac,STATUS,L2B,931.630978,1208,LLRF Card,84,L2KG04-2615,15,N/A
CSP13-00,Linac,STATUS,L2B,971.724121,1301,LLRF Card,77,L2KG04-2609,0,N/A
CSP13-01,Linac,STATUS,L2B,971.724121,1302,LLRF Card,77,L2KG04-2609,1,N/A
CSP13-02,Linac,STATUS,L2B,971.724121,1303,LLRF Card,77,L2KG04-2609,2,N/A
CSP13-03,Linac,STATUS,L2B,971.724121,1304,LLRF Card,77,L2KG04-2609,3,N/A
CSP13-04,Linac,STATUS,L2B,971.724121,1305,LLRF Card,77,L2KG04-2609,4,N/A
CSP13-05,Linac,STATUS,L2B,971.724121,1306,LLRF Card,77,L2KG04-2609,5,N/A
CSP13-06,Linac,STATUS,L2B,971.724121,1307,LLRF Card,77,L2KG04-2609,6,N/A
CSP13-07,Linac,STATUS,L2B,971.724121,1308,LLRF Card,77,L2KG04-2609,7,N/A
CSP14-00,Linac,STATUS,L2B,1011.817264,1401,LLRF Card,77,L2KG04-2609,8,N/A
CSP14-01,Linac,STATUS,L2B,1011.817264,1402,LLRF Card,77,L2KG04-2609,9,N/A
CSP14-02,Linac,STATUS,L2B,1011.817264,1403,LLRF Card,77,L2KG04-2609,10,N/A
CSP14-03,Linac,STATUS,L2B,1011.817264,1404,LLRF Card,77,L2KG04-2609,11,N/A
CSP14-04,Linac,STATUS,L2B,1011.817264,1405,LLRF Card,77,L2KG04-2609,12,N/A
CSP14-05,Linac,STATUS,L2B,1011.817264,1406,LLRF Card,77,L2KG04-2609,13,N/A
CSP14-06,Linac,STATUS,L2B,1011.817264,1407,LLRF Card,77,L2KG04-2609,14,N/A
CSP14-07,Linac,STATUS,L2B,1011.817264,1408,LLRF Card,77,L2KG04-2609,15,N/A
CSP15-00,Linac,STATUS,L2B,1051.910407,1501,LLRF Card,72,L2KG04-1923,0,N/A
CSP15-01,Linac,STATUS,L2B,1052.910407,1502,LLRF Card,72,L2KG04-1923,1,N/A
CSP15-02,Linac,STATUS,L2B,1053.910407,1503,LLRF Card,72,L2KG04-1923,2,N/A
CSP15-03,Linac,STATUS,L2B,1054.910407,1504,LLRF Card,72,L2KG04-1923,3,N/A
CSP15-04,Linac,STATUS,L2B,1055.910407,1505,LLRF Card,72,L2KG04-1923,4,N/A
CSP15-05,Linac,STATUS,L2B,1056.910407,1506,LLRF Card,72,L2KG04-1923,5,N/A
CSP15-06,Linac,STATUS,L2B,1057.910407,1507,LLRF Card,72,L2KG04-1923,6,N/A
CSP15-07,Linac,STATUS,L2B,1058.910407,1508,LLRF Card,72,L2KG04-1923,7,N/A
CSP16-00,Linac,STATUS,L3B,1303.622867,1601,LLRF Card,72,L2KG04-1923,8,N/A
CSP16-01,Linac,STATUS,L3B,1304.622867,1602,LLRF Card,72,L2KG04-1923,9,N/A
CSP16-02,Linac,STATUS,L3B,1305.622867,1603,LLRF Card,72,L2KG04-1923,10,N/A
CSP16-03,Linac,STATUS,L3B,1306.622867,1604,LLRF Card,72,L2KG04-1923,11,N/A
CSP16-04,Linac,STATUS,L3B,1307.622867,1605,LLRF Card,72,L2KG04-1923,12,N/A
CSP16-05,Linac,STATUS,L3B,1308.622867,1606,LLRF Card,72,L2KG04-1923,13,N/A
CSP16-06,Linac,STATUS,L3B,1309.622867,1607,LLRF Card,72,L2KG04-1923,14,N/A
CSP16-07,Linac,STATUS,L3B,1310.622867,1608,LLRF Card,72,L2KG04-1923,15,N/A
CSP17-00,Linac,STATUS,L3B,1343.71601,1701,LLRF Card,87,L2KG05-6122,0,N/A
CSP17-01,Linac,STATUS,L3B,1343.71601,1702,LLRF Card,87,L2KG05-6122,1,N/A
CSP17-02,Linac,STATUS,L3B,1343.71601,1703,LLRF Card,87,L2KG05-6122,2,N/A
CSP17-03,Linac,STATUS,L3B,1343.71601,1704,LLRF Card,87,L2KG05-6122,3,N/A
CSP17-04,Linac,STATUS,L3B,1343.71601,1705,LLRF Card,87,L2KG05-6122,4,N/A
CSP17-05,Linac,STATUS,L3B,1343.71601,1706,LLRF Card,87,L2KG05-6122,5,N/A
CSP17-06,Linac,STATUS,L3B,1343.71601,1707,LLRF Card,87,L2KG05-6122,6,N/A
CSP17-07,Linac,STATUS,L3B,1343.71601,1708,LLRF Card,87,L2KG05-6122,7,N/A
CSP18-00,Linac,STATUS,L3B,1383.809154,1801,LLRF Card,87,L2KG05-6122,8,N/A
CSP18-01,Linac,STATUS,L3B,1383.809154,1802,LLRF Card,87,L2KG05-6122,9,N/A
CSP18-02,Linac,STATUS,L3B,1383.809154,1803,LLRF Card,87,L2KG05-6122,10,N/A
CSP18-03,Linac,STATUS,L3B,1383.809154,1804,LLRF Card,87,L2KG05-6122,11,N/A
CSP18-04,Linac,STATUS,L3B,1383.809154,1805,LLRF Card,87,L2KG05-6122,12,N/A
CSP18-05,Linac,STATUS,L3B,1383.809154,1806,LLRF Card,87,L2KG05-6122,13,N/A
CSP18-06,Linac,STATUS,L3B,1383.809154,1807,LLRF Card,87,L2KG05-6122,14,N/A
CSP18-07,Linac,STATUS,L3B,1383.809154,1808,LLRF Card,87,L2KG05-6122,15,N/A
CSP19-00,Linac,STATUS,L3B,1423.902297,1901,LLRF Card,88,L2KG05-6122,0,N/A
CSP19-01,Linac,STATUS,L3B,1423.902297,1902,LLRF Card,88,L2KG05-6122,1,N/A
CSP19-02,Linac,STATUS,L3B,1423.902297,1903,LLRF Card,88,L2KG05-6122,2,N/A
CSP19-03,Linac,STATUS,L3B,1423.902297,1904,LLRF Card,88,L2KG05-6122,3,N/A
CSP19-04,Linac,STATUS,L3B,1423.902297,1905,LLRF Card,88,L2KG05-6122,4,N/A
CSP19-05,Linac,STATUS,L3B,1423.902297,1906,LLRF Card,88,L2KG05-6122,5,N/A
CSP19-06,Linac,STATUS,L3B,1423.902297,1907,LLRF Card,88,L2KG05-6122,6,N/A
CSP19-07,Linac,STATUS,L3B,1423.902297,1908,LLRF Card,88,L2KG05-6122,7,N/A
CSP20-00,Linac,STATUS,L3B,1463.99544,2001,LLRF Card,88,L2KG05-6122,8,N/A
CSP20-01,Linac,STATUS,L3B,1463.99544,2002,LLRF Card,88,L2KG05-6122,9,N/A
CSP20-02,Linac,STATUS,L3B,1463.99544,2003,LLRF Card,88,L2KG05-6122,10,N/A
CSP20-03,Linac,STATUS,L3B,1463.99544,2004,LLRF Card,88,L2KG05-6122,11,N/A
CSP20-04,Linac,STATUS,L3B,1463.99544,2005,LLRF Card,88,L2KG05-6122,12,N/A
CSP20-05,Linac,STATUS,L3B,1463.99544,2006,LLRF Card,88,L2KG05-6122,13,N/A
CSP20-06,Linac,STATUS,L3B,1463.99544,2007,LLRF Card,88,L2KG05-6122,14,N/A
CSP20-07,Linac,STATUS,L3B,1463.99544,2008,LLRF Card,88,L2KG05-6122,15,N/A
CSP21-00,Linac,STATUS,L3B,1504.088583,2101,LLRF Card,89,L2KG05-6122,0,N/A
CSP21-01,Linac,STATUS,L3B,1504.088583,2102,LLRF Card,89,L2KG05-6122,1,N/A
CSP21-02,Linac,STATUS,L3B,1504.088583,2103,LLRF Card,89,L2KG05-6122,2,N/A
CSP21-03,Linac,STATUS,L3B,1504.088583,2104,LLRF Card,89,L2KG05-6122,3,N/A
CSP21-04,Linac,STATUS,L3B,1504.088583,2105,LLRF Card,89,L2KG05-6122,4,N/A
CSP21-05,Linac,STATUS,L3B,1504.088583,2106,LLRF Card,89,L2KG05-6122,5,N/A
CSP21-06,Linac,STATUS,L3B,1504.088583,2107,LLRF Card,89,L2KG05-6122,6,N/A
CSP21-07,Linac,STATUS,L3B,1504.088583,2108,LLRF Card,89,L2KG05-6122,7,N/A
CSP22-00,Linac,STATUS,L3B,1544.181726,2201,LLRF Card,89,L2KG05-6122,8,N/A
CSP22-01,Linac,STATUS,L3B,1544.181726,2202,LLRF Card,89,L2KG05-6122,9,N/A
CSP22-02,Linac,STATUS,L3B,1544.181726,2203,LLRF Card,89,L2KG05-6122,10,N/A
CSP22-03,Linac,STATUS,L3B,1544.181726,2204,LLRF Card,89,L2KG05-6122,11,N/A
CSP22-04,Linac,STATUS,L3B,1544.181726,2205,LLRF Card,89,L2KG05-6122,12,N/A
CSP22-05,Linac,STATUS,L3B,1544.181726,2206,LLRF Card,89,L2KG05-6122,13,N/A
CSP22-06,Linac,STATUS,L3B,1544.181726,2207,LLRF Card,89,L2KG05-6122,14,N/A
CSP22-07,Linac,STATUS,L3B,1544.181726,2208,LLRF Card,89,L2KG05-6122,15,N/A
CSP23-00,Linac,STATUS,L3B,1584.274869,2301,LLRF Card,90,L2KG05-6122,0,N/A
CSP23-01,Linac,STATUS,L3B,1584.274869,2302,LLRF Card,90,L2KG05-6122,1,N/A
CSP23-02,Linac,STATUS,L3B,1584.274869,2303,LLRF Card,90,L2KG05-6122,2,N/A
CSP23-03,Linac,STATUS,L3B,1584.274869,2304,LLRF Card,90,L2KG05-6122,3,N/A
CSP23-04,Linac,STATUS,L3B,1584.274869,2305,LLRF Card,90,L2KG05-6122,4,N/A
CSP23-05,Linac,STATUS,L3B,1584.274869,2306,LLRF Card,90,L2KG05-6122,5,N/A
CSP23-06,Linac,STATUS,L3B,1584.274869,2307,LLRF Card,90,L2KG05-6122,6,N/A
CSP23-07,Linac,STATUS,L3B,1584.274869,2308,LLRF Card,90,L2KG05-6122,7,N/A
CSP24-00,Linac,STATUS,L3B,1624.368012,2401,LLRF Card,90,L2KG05-6122,8,N/A
CSP24-01,Linac,STATUS,L3B,1624.368012,2402,LLRF Card,90,L2KG05-6122,9,N/A
CSP24-02,Linac,STATUS,L3B,1624.368012,2403,LLRF Card,90,L2KG05-6122,10,N/A
CSP24-03,Linac,STATUS,L3B,1624.368012,2404,LLRF Card,90,L2KG05-6122,11,N/A
CSP24-04,Linac,STATUS,L3B,1624.368012,2405,LLRF Card,90,L2KG05-6122,12,N/A
CSP24-05,Linac,STATUS,L3B,1624.368012,2406,LLRF Card,90,L2KG05-6122,13,N/A
CSP24-06,Linac,STATUS,L3B,1624.368012,2407,LLRF Card,90,L2KG05-6122,14,N/A
CSP24-07,Linac,STATUS,L3B,1624.368012,2408,LLRF Card,90,L2KG05-6122,15,N/A
CSP25-00,Linac,STATUS,L3B,1664.461155,2501,LLRF Card,91,L2KG05-6122,0,N/A
CSP25-01,Linac,STATUS,L3B,1664.461155,2502,LLRF Card,91,L2KG05-6122,1,N/A
CSP25-02,Linac,STATUS,L3B,1664.461155,2503,LLRF Card,91,L2KG05-6122,2,N/A
CSP25-03,Linac,STATUS,L3B,1664.461155,2504,LLRF Card,91,L2KG05-6122,3,N/A
CSP25-04,Linac,STATUS,L3B,1664.461155,2505,LLRF Card,91,L2KG05-6122,4,N/A
CSP25-05,Linac,STATUS,L3B,1664.461155,2506,LLRF Card,91,L2KG05-6122,5,N/A
CSP25-06,Linac,STATUS,L3B,1664.461155,2507,LLRF Card,91,L2KG05-6122,6,N/A
CSP25-07,Linac,STATUS,L3B,1664.461155,2508,LLRF Card,91,L2KG05-6122,7,N/A
CSP26-00,Linac,STATUS,L3B,1712.918176,2601,LLRF Card,91,L2KG05-6122,8,N/A
CSP26-01,Linac,STATUS,L3B,1712.918176,2602,LLRF Card,91,L2KG05-6122,9,N/A
CSP26-02,Linac,STATUS,L3B,1712.918176,2603,LLRF Card,91,L2KG05-6122,10,N/A
CSP26-03,Linac,STATUS,L3B,1712.918176,2604,LLRF Card,91,L2KG05-6122,11,N/A
CSP26-04,Linac,STATUS,L3B,1712.918176,2605,LLRF Card,91,L2KG05-6122,12,N/A
CSP26-05,Linac,STATUS,L3B,1712.918176,2606,LLRF Card,91,L2KG05-6122,13,N/A
CSP26-06,Linac,STATUS,L3B,1712.918176,2607,LLRF Card,91,L2KG05-6122,14,N/A
CSP26-07,Linac,STATUS,L3B,1712.918176,2608,LLRF Card,91,L2KG05-6122,15,N/A
CSP27-00,Linac,STATUS,L3B,1753.011319,2701,LLRF Card,102,L2KG06-6133,0,N/A
CSP27-01,Linac,STATUS,L3B,1753.011319,2702,LLRF Card,102,L2KG06-6133,1,N/A
CSP27-02,Linac,STATUS,L3B,1753.011319,2703,LLRF Card,102,L2KG06-6133,2,N/A
CSP27-03,Linac,STATUS,L3B,1753.011319,2704,LLRF Card,102,L2KG06-6133,3,N/A
CSP27-04,Linac,STATUS,L3B,1753.011319,2705,LLRF Card,102,L2KG06-6133,4,N/A
CSP27-05,Linac,STATUS,L3B,1753.011319,2706,LLRF Card,102,L2KG06-6133,5,N/A
CSP27-06,Linac,STATUS,L3B,1753.011319,2707,LLRF Card,102,L2KG06-6133,6,N/A
CSP27-07,Linac,STATUS,L3B,1753.011319,2708,LLRF Card,102,L2KG06-6133,7,N/A
CSP28-00,Linac,STATUS,L3B,1793.104462,2801,LLRF Card,102,L2KG06-6133,8,N/A
CSP28-01,Linac,STATUS,L3B,1793.104462,2802,LLRF Card,102,L2KG06-6133,9,N/A
CSP28-02,Linac,STATUS,L3B,1793.104462,2803,LLRF Card,102,L2KG06-6133,10,N/A
CSP28-03,Linac,STATUS,L3B,1793.104462,2804,LLRF Card,102,L2KG06-6133,11,N/A
CSP28-04,Linac,STATUS,L3B,1793.104462,2805,LLRF Card,102,L2KG06-6133,12,N/A
CSP28-05,Linac,STATUS,L3B,1793.104462,2806,LLRF Card,102,L2KG06-6133,13,N/A
CSP28-06,Linac,STATUS,L3B,1793.104462,2807,LLRF Card,102,L2KG06-6133,14,N/A
CSP28-07,Linac,STATUS,L3B,1793.104462,2808,LLRF Card,102,L2KG06-6133,15,N/A
CSP29-00,Linac,STATUS,L3B,1833.197605,2901,LLRF Card,103,L2KG06-6133,0,N/A
CSP29-01,Linac,STATUS,L3B,1833.197605,2902,LLRF Card,103,L2KG06-6133,1,N/A
CSP29-02,Linac,STATUS,L3B,1833.197605,2903,LLRF Card,103,L2KG06-6133,2,N/A
CSP29-03,Linac,STATUS,L3B,1833.197605,2904,LLRF Card,103,L2KG06-6133,3,N/A
CSP29-04,Linac,STATUS,L3B,1833.197605,2905,LLRF Card,103,L2KG06-6133,4,N/A
CSP29-05,Linac,STATUS,L3B,1833.197605,2906,LLRF Card,103,L2KG06-6133,5,N/A
CSP29-06,Linac,STATUS,L3B,1833.197605,2907,LLRF Card,103,L2KG06-6133,6,N/A
CSP29-07,Linac,STATUS,L3B,1833.197605,2908,LLRF Card,103,L2KG06-6133,7,N/A
CSP30-00,Linac,STATUS,L3B,1873.290748,3001,LLRF Card,103,L2KG06-6133,8,N/A
CSP30-01,Linac,STATUS,L3B,1873.290748,3002,LLRF Card,103,L2KG06-6133,9,N/A
CSP30-02,Linac,STATUS,L3B,1873.290748,3003,LLRF Card,103,L2KG06-6133,10,N/A
CSP30-03,Linac,STATUS,L3B,1873.290748,3004,LLRF Card,103,L2KG06-6133,11,N/A
CSP30-04,Linac,STATUS,L3B,1873.290748,3005,LLRF Card,103,L2KG06-6133,12,N/A
CSP30-05,Linac,STATUS,L3B,1873.290748,3006,LLRF Card,103,L2KG06-6133,13,N/A
CSP30-06,Linac,STATUS,L3B,1873.290748,3007,LLRF Card,103,L2KG06-6133,14,N/A
CSP30-07,Linac,STATUS,L3B,1873.290748,3008,LLRF Card,103,L2KG06-6133,15,N/A
CSP31-00,Linac,STATUS,L3B,1913.383891,3101,LLRF Card,113,L2KG07-3831,0,N/A
CSP31-01,Linac,STATUS,L3B,1913.383891,3102,LLRF Card,113,L2KG07-3831,1,N/A
CSP31-02,Linac,STATUS,L3B,1913.383891,3103,LLRF Card,113,L2KG07-3831,2,N/A
CSP31-03,Linac,STATUS,L3B,1913.383891,3104,LLRF Card,113,L2KG07-3831,3,N/A
CSP31-04,Linac,STATUS,L3B,1913.383891,3105,LLRF Card,113,L2KG07-3831,4,N/A
CSP31-05,Linac,STATUS,L3B,1913.383891,3106,LLRF Card,113,L2KG07-3831,5,N/A
CSP31-06,Linac,STATUS,L3B,1913.383891,3107,LLRF Card,113,L2KG07-3831,6,N/A
