ln,crate,slot,appid,channel,type,device,z,bit_position,z_name,o_name,auto_reset,evaluation,description,ignore,dest,slope,offset,cable,ln status,cn status,cn logic,checked date,inconfig
50,L2KA00-0517,1,1,33,EPICS,BEND:DIAG0:155:INTOL,113.792552,0,IS_FAULTED,IS_OK,1,0,BLRDG0 Magnet INTOL (EPICS),2,DIAG0,,,,,,,,
50,L2KA00-0517,1,1,34,EPICS,BEND:DIAG0:510:INTOL,166.954918,0,IS_FAULTED,IS_OK,1,0,BYDG0 Magner INTOL (EPICS),2,DIAG0,,,,,,,,
50,L2KA00-0517,1,1,35,EPICS,BEND:BC1B:200:INTOL,400.840617,0,IS_FAULTED,IS_OK,1,0,BCX11 Magnet INTOL (EPICS),3,DUMPBSY,,,,,,,,
50,L2KA00-0517,1,1,36,EPICS,BEND:BC2B:200:INTOL,1094.474252,0,IS_FAULTED,IS_OK,1,0,BCX21 Magnet INTOL (EPICS),3,DUMPBSY,,,,,,,,
50,L2KA00-0517,1,1,37,EPICS,QUAD:L0B:0185:INTOL,13.317552,0,IS_FAULTED,IS_OK,1,0,QCM01 Magnet INTOL (EPICS),2,DUMPBSY,,,,,,,,
50,L2KA00-0517,1,1,38,EPICS,QUAD:DIAG0:190:INTOL,118.692923,0,IS_FAULTED,IS_OK,1,0,QDG001 Magnet INTOL (EPICS),2,DIAG0,,,,,,,,
50,L2KA00-0517,1,1,39,EPICS,QUAD:DIAG0:230:INTOL,124.316936,0,IS_FAULTED,IS_OK,1,0,QDG003 Magnet INTOL (EPICS),2,DIAG0,,,,,,,,
50,L2KA00-0517,1,1,40,EPICS,BEND:HTR:480:INTOL,59.923885,0,IS_FAULTED,IS_OK,1,0,BCXH1 Magnet INTOL (EPICS),2,DUMPBSY,,,,,,,,
