Device,Mitigation,Fault,Area,Linac_Z,Position,MPS_Signal_Source_Location,Application_Card_Number,MPS_Crate,MPS_Channel_#1,Drawing_#
BKRCUS,CLTS,I0_T0,CLTS,10038.08474,185,B136-3031,346,B136-0521,0,MISSING
BYKIK,CLTS,I0_T0,LTUH,10825.26191,320,B005-L0132,345,B005-L0811,0,MISSING
BYKIKS,CLTS,I0_T0,LTUS,10825.26191,350,B005-L0126,344,B005-L0716,0,MISSING
